Factuurnummer of Subset_sales_data_Prediction_beers,Factuurdatum,Identificatienummer,Naam of Subset_sales_data_Prediction_beers,Commerciële naam,Bedrijfscategorieën,Vertegenwoordiger,Land,Stad,Prijsklasse,Artikelnummer,Naam product,Productcategorieën,Aantal,Grondstof,Liter,Liter_clean,Year of Subset_sales_data_Prediction_beers,Factuurnummer of FINAL SubsetData_PredictionBeers,Naam of FINAL SubsetData_PredictionBeers,Year of FINAL SubsetData_PredictionBeers,N Rows,Sum(Liter_clean),Order_Size
202500461,17/06/2025,000600,V.O.F. DE EETHOEK,Cafetaria de Eethoek,Restaurant,Sjors Sombroek,Nederland,HEILOO,Korting 15%,000480,"Hoop Kaper Tropical IPA doos 12fles/0,33l","Bier in fles, Kern",5,Hoop Kaper Tropical - Summer Session IPA,19.8,19.8,2025,202500461,V.O.F. DE EETHOEK,2025,1,19.8,Regular
202500463,16/06/2025,000586,Westzaanse zuivelboerderij,Westzaanse zuivelboerderij,"Speciaalzaak, Zaanstreek",Sjors Sombroek,Nederland,Westzaan,Standaard prijs,000423,"Hoop - Gem Zaanstad Gemeente Pils doos 12fles/0,33l","Bier in fles, Zaanstad",1,Hoop US Lager,3.96,3.96,2025,202500463,Westzaanse zuivelboerderij,2025,1,3.96,Regular
202500464,19/06/2025,5,Winkel | Hoop doet Eten,Winkel | Hoop doet Eten,"Eigen groep, Retail, Zaanstreek",Dennis de Leeuw,Nederland,Zaandijk,Korting 20%,000017,"Hoop Bleke Nelis doos 12fles/0,33l","Bier in fles, Kern",1,Hoop Bleke Nelis,3.96,3.96,2025,202500464,Winkel | Hoop doet Eten,2025,2,19.8,Regular
202500464,19/06/2025,5,Winkel | Hoop doet Eten,Winkel | Hoop doet Eten,"Eigen groep, Retail, Zaanstreek",Dennis de Leeuw,Nederland,Zaandijk,Korting 20%,000057,"Hoop Seasonal Summer Session IPA doos 12fles/0,33l","Bier in fles, Seasonal",4,Hoop Kaper Tropical - Summer Session IPA,15.84,15.84,2025,202500464,Winkel | Hoop doet Eten,2025,2,19.8,Regular
202500465,20/06/2025,4,Restaurant | Hoop doet Eten,Restaurant | Hoop doet Eten,Eigen groep,Dennis de Leeuw,Nederland,Zaandijk,Korting 25%,000481,Hoop Kaper Tropical  IPA rvs 20L,"Bier in RVS fust, Seasonal",4,Hoop Kaper Tropical - Summer Session IPA,80,80,2025,202500465,Restaurant | Hoop doet Eten,2025,3,160,Regular
202500465,20/06/2025,4,Restaurant | Hoop doet Eten,Restaurant | Hoop doet Eten,Eigen groep,Dennis de Leeuw,Nederland,Zaandijk,Korting 25%,000381,Hoop US Lager rvs 20L rental,"Bier in RVS fust, Kern",2,Hoop US Lager,40,40,2025,202500465,Restaurant | Hoop doet Eten,2025,3,160,Regular
202500465,20/06/2025,4,Restaurant | Hoop doet Eten,Restaurant | Hoop doet Eten,Eigen groep,Dennis de Leeuw,Nederland,Zaandijk,Korting 25%,000119,Hoop Bleke Nelis rvs 20L,"Bier in RVS fust, Kern",2,Hoop Bleke Nelis,40,40,2025,202500465,Restaurant | Hoop doet Eten,2025,3,160,Regular
202500466,25/06/2025,4,Restaurant | Hoop doet Eten,Restaurant | Hoop doet Eten,Eigen groep,Dennis de Leeuw,Nederland,Zaandijk,Korting 25%,000381,Hoop US Lager rvs 20L rental,"Bier in RVS fust, Kern",3,Hoop US Lager,60,60,2025,202500466,Restaurant | Hoop doet Eten,2025,3,140,Regular
202500466,25/06/2025,4,Restaurant | Hoop doet Eten,Restaurant | Hoop doet Eten,Eigen groep,Dennis de Leeuw,Nederland,Zaandijk,Korting 25%,000119,Hoop Bleke Nelis rvs 20L,"Bier in RVS fust, Kern",2,Hoop Bleke Nelis,40,40,2025,202500466,Restaurant | Hoop doet Eten,2025,3,140,Regular
202500466,25/06/2025,4,Restaurant | Hoop doet Eten,Restaurant | Hoop doet Eten,Eigen groep,Dennis de Leeuw,Nederland,Zaandijk,Korting 25%,000481,Hoop Kaper Tropical  IPA rvs 20L,"Bier in RVS fust, Seasonal",2,Hoop Kaper Tropical - Summer Session IPA,40,40,2025,202500466,Restaurant | Hoop doet Eten,2025,3,140,Regular
202500470,25/06/2025,323,Cafe de Slager,Cafe de Slager,"Eigen groep, Zaanstreek",Dennis de Leeuw,Nederland,Zaandijk,Korting 20%,000481,Hoop Kaper Tropical  IPA rvs 20L,"Bier in RVS fust, Seasonal",3,Hoop Kaper Tropical - Summer Session IPA,60,60,2025,202500470,Cafe de Slager,2025,3,200,Regular
202500470,25/06/2025,323,Cafe de Slager,Cafe de Slager,"Eigen groep, Zaanstreek",Dennis de Leeuw,Nederland,Zaandijk,Korting 20%,000119,Hoop Bleke Nelis rvs 20L,"Bier in RVS fust, Kern",2,Hoop Bleke Nelis,40,40,2025,202500470,Cafe de Slager,2025,3,200,Regular
202500470,25/06/2025,323,Cafe de Slager,Cafe de Slager,"Eigen groep, Zaanstreek",Dennis de Leeuw,Nederland,Zaandijk,Korting 20%,000381,Hoop US Lager rvs 20L rental,"Bier in RVS fust, Kern",5,Hoop US Lager,100,100,2025,202500470,Cafe de Slager,2025,3,200,Regular
202500471,30/06/2025,000491,Koog Supermarkten BV,Koog Supermarkten BV,"Slijterij, Zaanstreek",Sjors Sombroek,Nederland,Haarlem,Korting 20%,000480,"Hoop Kaper Tropical IPA doos 12fles/0,33l","Bier in fles, Kern",1,Hoop Kaper Tropical - Summer Session IPA,3.96,3.96,2025,202500471,Koog Supermarkten BV,2025,2,5.94,Regular
202500471,30/06/2025,000491,Koog Supermarkten BV,Koog Supermarkten BV,"Slijterij, Zaanstreek",Sjors Sombroek,Nederland,Haarlem,Korting 20%,000200,Hoop Cadeauset 6x 4 fles Licht & Fris,Cadeauset,1,Hoop Bleke Nelis,1.98,1.98,2025,202500471,Koog Supermarkten BV,2025,2,5.94,Regular
202500472,30/06/2025,66,d'Swarte Walvis,d'Swarte Walvis,"Eigen groep, Zaanstreek",Dennis de Leeuw,Nederland,Zaandam,Korting 20%,000381,Hoop US Lager rvs 20L rental,"Bier in RVS fust, Kern",5,Hoop US Lager,100,100,2025,202500472,d'Swarte Walvis,2025,2,115.84,Regular
202500472,30/06/2025,66,d'Swarte Walvis,d'Swarte Walvis,"Eigen groep, Zaanstreek",Dennis de Leeuw,Nederland,Zaandam,Korting 20%,000017,"Hoop Bleke Nelis doos 12fles/0,33l","Bier in fles, Kern",4,Hoop Bleke Nelis,15.84,15.84,2025,202500472,d'Swarte Walvis,2025,2,115.84,Regular
202500473,30/06/2025,20,De Keuken in,De Keuken in,"Retail, Speciaalzaak, Zaanstreek",Sjors Sombroek,Nederland,ASSENDELFT,Korting 15%,000480,"Hoop Kaper Tropical IPA doos 12fles/0,33l","Bier in fles, Kern",1,Hoop Kaper Tropical - Summer Session IPA,3.96,3.96,2025,202500473,De Keuken in,2025,4,20.88,Regular
202500473,30/06/2025,20,De Keuken in,De Keuken in,"Retail, Speciaalzaak, Zaanstreek",Sjors Sombroek,Nederland,ASSENDELFT,Korting 15%,000017,"Hoop Bleke Nelis doos 12fles/0,33l","Bier in fles, Kern",1,Hoop Bleke Nelis,3.96,3.96,2025,202500473,De Keuken in,2025,4,20.88,Regular
202500473,30/06/2025,20,De Keuken in,De Keuken in,"Retail, Speciaalzaak, Zaanstreek",Sjors Sombroek,Nederland,ASSENDELFT,Korting 15%,000330,"Hoop Santa Nelis doos 6fles/0,75l","Bier in fles, Limited",2,Hoop Bleke Nelis,9,9,2025,202500473,De Keuken in,2025,4,20.88,Regular
202500473,30/06/2025,20,De Keuken in,De Keuken in,"Retail, Speciaalzaak, Zaanstreek",Sjors Sombroek,Nederland,ASSENDELFT,Korting 15%,000200,Hoop Cadeauset 6x 4 fles Licht & Fris,Cadeauset,2,Hoop Bleke Nelis,3.96,3.96,2025,202500473,De Keuken in,2025,4,20.88,Regular
202500474,25/06/2025,5,Winkel | Hoop doet Eten,Winkel | Hoop doet Eten,"Eigen groep, Retail, Zaanstreek",Dennis de Leeuw,Nederland,Zaandijk,Korting 20%,000017,"Hoop Bleke Nelis doos 12fles/0,33l","Bier in fles, Kern",2,Hoop Bleke Nelis,7.92,7.92,2025,202500474,Winkel | Hoop doet Eten,2025,3,13.86,Regular
202500474,25/06/2025,5,Winkel | Hoop doet Eten,Winkel | Hoop doet Eten,"Eigen groep, Retail, Zaanstreek",Dennis de Leeuw,Nederland,Zaandijk,Korting 20%,000480,"Hoop Kaper Tropical IPA doos 12fles/0,33l","Bier in fles, Kern",1,Hoop Kaper Tropical - Summer Session IPA,3.96,3.96,2025,202500474,Winkel | Hoop doet Eten,2025,3,13.86,Regular
202500474,25/06/2025,5,Winkel | Hoop doet Eten,Winkel | Hoop doet Eten,"Eigen groep, Retail, Zaanstreek",Dennis de Leeuw,Nederland,Zaandijk,Korting 20%,000200,Hoop Cadeauset 6x 4 fles Licht & Fris,Cadeauset,1,Hoop Bleke Nelis,1.98,1.98,2025,202500474,Winkel | Hoop doet Eten,2025,3,13.86,Regular
202500476,24/06/2025,000659,Stichting De Groene Zwaan,Stichting De Groene Zwaan,Festivals,Sjors Sombroek,Nederland,De Rijp,Korting 20%,000480,"Hoop Kaper Tropical IPA doos 12fles/0,33l","Bier in fles, Kern",2,Hoop Kaper Tropical - Summer Session IPA,7.92,7.92,2025,202500476,Stichting De Groene Zwaan,2025,1,7.92,Regular
202500478,26/06/2025,000637,HUB 14,HUB 14,"Vaste Tap, Zaanstreek",,Nederland,Zaandam,Korting 15%,000381,Hoop US Lager rvs 20L rental,"Bier in RVS fust, Kern",5,Hoop US Lager,100,100,2025,202500478,HUB 14,2025,2,120,Regular
202500478,26/06/2025,000637,HUB 14,HUB 14,"Vaste Tap, Zaanstreek",,Nederland,Zaandam,Korting 15%,000119,Hoop Bleke Nelis rvs 20L,"Bier in RVS fust, Kern",1,Hoop Bleke Nelis,20,20,2025,202500478,HUB 14,2025,2,120,Regular
202500479,26/06/2025,000479,De Stoomhal,De Stoomhal,"Café, Zaanstreek",Dennis de Leeuw,Nederland,Wormer,Korting 15%,000381,Hoop US Lager rvs 20L rental,"Bier in RVS fust, Kern",10,Hoop US Lager,200,200,2025,202500479,De Stoomhal,2025,3,280,Regular
202500479,26/06/2025,000479,De Stoomhal,De Stoomhal,"Café, Zaanstreek",Dennis de Leeuw,Nederland,Wormer,Korting 15%,000481,Hoop Kaper Tropical  IPA rvs 20L,"Bier in RVS fust, Seasonal",2,Hoop Kaper Tropical - Summer Session IPA,40,40,2025,202500479,De Stoomhal,2025,3,280,Regular
202500479,26/06/2025,000479,De Stoomhal,De Stoomhal,"Café, Zaanstreek",Dennis de Leeuw,Nederland,Wormer,Korting 15%,000119,Hoop Bleke Nelis rvs 20L,"Bier in RVS fust, Kern",2,Hoop Bleke Nelis,40,40,2025,202500479,De Stoomhal,2025,3,280,Regular
202500480,25/06/2025,256,Roxy's Deli,Roxy's Deli,"Retail, Speciaalzaak, Zaanstreek",Sjors Sombroek,Nederland,ZAANDAM,Korting 15%,000017,"Hoop Bleke Nelis doos 12fles/0,33l","Bier in fles, Kern",2,Hoop Bleke Nelis,7.92,7.92,2025,202500480,Roxy's Deli,2025,2,11.88,Regular
202500480,25/06/2025,256,Roxy's Deli,Roxy's Deli,"Retail, Speciaalzaak, Zaanstreek",Sjors Sombroek,Nederland,ZAANDAM,Korting 15%,000480,"Hoop Kaper Tropical IPA doos 12fles/0,33l","Bier in fles, Kern",1,Hoop Kaper Tropical - Summer Session IPA,3.96,3.96,2025,202500480,Roxy's Deli,2025,2,11.88,Regular
202500482,20/06/2025,87,Hoop Bier BV,Hoop Bier BV,Eigen groep,Dennis de Leeuw,Nederland,Zaandijk,Standaard prijs,000119,Hoop Bleke Nelis rvs 20L,"Bier in RVS fust, Kern",2,Hoop Bleke Nelis,40,40,2025,202500482,Hoop Bier BV,2025,1,40,Regular
202500483,20/06/2025,000512,Casper Speekhoudt,Casper Speekhoudt,Webshop,,Nederland,Hoorn,Korting 15%,000381,Hoop US Lager rvs 20L rental,"Bier in RVS fust, Kern",2,Hoop US Lager,40,40,2025,202500483,Casper Speekhoudt,2025,2,60,Regular
202500483,20/06/2025,000512,Casper Speekhoudt,Casper Speekhoudt,Webshop,,Nederland,Hoorn,Korting 15%,000481,Hoop Kaper Tropical  IPA rvs 20L,"Bier in RVS fust, Seasonal",1,Hoop Kaper Tropical - Summer Session IPA,20,20,2025,202500483,Casper Speekhoudt,2025,2,60,Regular
202500484,25/06/2025,87,Hoop Bier BV,Hoop Bier BV,Eigen groep,Dennis de Leeuw,Nederland,Zaandijk,Standaard prijs,000119,Hoop Bleke Nelis rvs 20L,"Bier in RVS fust, Kern",2,Hoop Bleke Nelis,40,40,2025,202500484,Hoop Bier BV,2025,1,40,Regular
202500485,27/06/2025,4,Restaurant | Hoop doet Eten,Restaurant | Hoop doet Eten,Eigen groep,Dennis de Leeuw,Nederland,Zaandijk,Korting 25%,000481,Hoop Kaper Tropical  IPA rvs 20L,"Bier in RVS fust, Seasonal",3,Hoop Kaper Tropical - Summer Session IPA,60,60,2025,202500485,Restaurant | Hoop doet Eten,2025,1,60,Regular
202500486,27/06/2025,5,Winkel | Hoop doet Eten,Winkel | Hoop doet Eten,"Eigen groep, Retail, Zaanstreek",Dennis de Leeuw,Nederland,Zaandijk,Korting 20%,000057,"Hoop Seasonal Summer Session IPA doos 12fles/0,33l","Bier in fles, Seasonal",2,Hoop Kaper Tropical - Summer Session IPA,7.92,7.92,2025,202500486,Winkel | Hoop doet Eten,2025,4,17.82,Regular
202500486,27/06/2025,5,Winkel | Hoop doet Eten,Winkel | Hoop doet Eten,"Eigen groep, Retail, Zaanstreek",Dennis de Leeuw,Nederland,Zaandijk,Korting 20%,000480,"Hoop Kaper Tropical IPA doos 12fles/0,33l","Bier in fles, Kern",1,Hoop Kaper Tropical - Summer Session IPA,3.96,3.96,2025,202500486,Winkel | Hoop doet Eten,2025,4,17.82,Regular
202500486,27/06/2025,5,Winkel | Hoop doet Eten,Winkel | Hoop doet Eten,"Eigen groep, Retail, Zaanstreek",Dennis de Leeuw,Nederland,Zaandijk,Korting 20%,000017,"Hoop Bleke Nelis doos 12fles/0,33l","Bier in fles, Kern",1,Hoop Bleke Nelis,3.96,3.96,2025,202500486,Winkel | Hoop doet Eten,2025,4,17.82,Regular
202500486,27/06/2025,5,Winkel | Hoop doet Eten,Winkel | Hoop doet Eten,"Eigen groep, Retail, Zaanstreek",Dennis de Leeuw,Nederland,Zaandijk,Korting 20%,000200,Hoop Cadeauset 6x 4 fles Licht & Fris,Cadeauset,1,Hoop Bleke Nelis,1.98,1.98,2025,202500486,Winkel | Hoop doet Eten,2025,4,17.82,Regular
202500487,30/06/2025,000644,Studio Zuks,Studio Zuks,"B2B, Zaanstreek",Sjors Sombroek,Nederland,Zaandam,Korting 15%,000017,"Hoop Bleke Nelis doos 12fles/0,33l","Bier in fles, Kern",2,Hoop Bleke Nelis,7.92,7.92,2025,202500487,Studio Zuks,2025,2,11.88,Regular
202500487,30/06/2025,000644,Studio Zuks,Studio Zuks,"B2B, Zaanstreek",Sjors Sombroek,Nederland,Zaandam,Korting 15%,000480,"Hoop Kaper Tropical IPA doos 12fles/0,33l","Bier in fles, Kern",1,Hoop Kaper Tropical - Summer Session IPA,3.96,3.96,2025,202500487,Studio Zuks,2025,2,11.88,Regular
202500488,27/06/2025,160,Lab-44,Lab-44,Eigen groep,Dennis de Leeuw,Nederland,Zaandam,Korting 20%,000119,Hoop Bleke Nelis rvs 20L,"Bier in RVS fust, Kern",5,Hoop Bleke Nelis,100,100,2025,202500488,Lab-44,2025,5,343.96,Regular
202500488,27/06/2025,160,Lab-44,Lab-44,Eigen groep,Dennis de Leeuw,Nederland,Zaandam,Korting 20%,000481,Hoop Kaper Tropical  IPA rvs 20L,"Bier in RVS fust, Seasonal",2,Hoop Kaper Tropical - Summer Session IPA,40,40,2025,202500488,Lab-44,2025,5,343.96,Regular
202500488,27/06/2025,160,Lab-44,Lab-44,Eigen groep,Dennis de Leeuw,Nederland,Zaandam,Korting 20%,000381,Hoop US Lager rvs 20L rental,"Bier in RVS fust, Kern",10,Hoop US Lager,200,200,2025,202500488,Lab-44,2025,5,343.96,Regular
202500488,27/06/2025,160,Lab-44,Lab-44,Eigen groep,Dennis de Leeuw,Nederland,Zaandam,Korting 20%,000200,Hoop Cadeauset 6x 4 fles Licht & Fris,Cadeauset,1,Hoop Bleke Nelis,1.98,1.98,2025,202500488,Lab-44,2025,5,343.96,Regular
202500488,27/06/2025,160,Lab-44,Lab-44,Eigen groep,Dennis de Leeuw,Nederland,Zaandam,Korting 20%,000195,Hoop Cadeauset 6x 4 fles Seasonal Summer,Cadeauset,1,Hoop Kaper Tropical - Summer Session IPA,1.98,1.98,2025,202500488,Lab-44,2025,5,343.96,Regular
202500489,03/07/2025,87,Hoop Bier BV,Hoop Bier BV,Eigen groep,Dennis de Leeuw,Nederland,Zaandijk,Standaard prijs,000119,Hoop Bleke Nelis rvs 20L,"Bier in RVS fust, Kern",1,Hoop Bleke Nelis,20,20,2025,202500489,Hoop Bier BV,2025,1,20,Regular
202500490,27/06/2025,87,Hoop Bier BV,Hoop Bier BV,Eigen groep,Dennis de Leeuw,Nederland,Zaandijk,Standaard prijs,000119,Hoop Bleke Nelis rvs 20L,"Bier in RVS fust, Kern",2,Hoop Bleke Nelis,40,40,2025,202500490,Hoop Bier BV,2025,3,60,Regular
202500490,27/06/2025,87,Hoop Bier BV,Hoop Bier BV,Eigen groep,Dennis de Leeuw,Nederland,Zaandijk,Standaard prijs,000481,Hoop Kaper Tropical  IPA rvs 20L,"Bier in RVS fust, Seasonal",1,Hoop Kaper Tropical - Summer Session IPA,20,20,2025,202500490,Hoop Bier BV,2025,3,60,Regular
202500491,02/07/2025,4,Restaurant | Hoop doet Eten,Restaurant | Hoop doet Eten,Eigen groep,Dennis de Leeuw,Nederland,Zaandijk,Korting 25%,000381,Hoop US Lager rvs 20L rental,"Bier in RVS fust, Kern",3,Hoop US Lager,60,60,2025,202500491,Restaurant | Hoop doet Eten,2025,3,140,Regular
202500491,02/07/2025,4,Restaurant | Hoop doet Eten,Restaurant | Hoop doet Eten,Eigen groep,Dennis de Leeuw,Nederland,Zaandijk,Korting 25%,000119,Hoop Bleke Nelis rvs 20L,"Bier in RVS fust, Kern",3,Hoop Bleke Nelis,60,60,2025,202500491,Restaurant | Hoop doet Eten,2025,3,140,Regular
202500491,02/07/2025,4,Restaurant | Hoop doet Eten,Restaurant | Hoop doet Eten,Eigen groep,Dennis de Leeuw,Nederland,Zaandijk,Korting 25%,000481,Hoop Kaper Tropical  IPA rvs 20L,"Bier in RVS fust, Seasonal",1,Hoop Kaper Tropical - Summer Session IPA,20,20,2025,202500491,Restaurant | Hoop doet Eten,2025,3,140,Regular
202500493,02/07/2025,5,Winkel | Hoop doet Eten,Winkel | Hoop doet Eten,"Eigen groep, Retail, Zaanstreek",Dennis de Leeuw,Nederland,Zaandijk,Korting 20%,000017,"Hoop Bleke Nelis doos 12fles/0,33l","Bier in fles, Kern",4,Hoop Bleke Nelis,15.84,15.84,2025,202500493,Winkel | Hoop doet Eten,2025,4,51.48,Regular
202500493,02/07/2025,5,Winkel | Hoop doet Eten,Winkel | Hoop doet Eten,"Eigen groep, Retail, Zaanstreek",Dennis de Leeuw,Nederland,Zaandijk,Korting 20%,000057,"Hoop Seasonal Summer Session IPA doos 12fles/0,33l","Bier in fles, Seasonal",4,Hoop Kaper Tropical - Summer Session IPA,15.84,15.84,2025,202500493,Winkel | Hoop doet Eten,2025,4,51.48,Regular
202500493,02/07/2025,5,Winkel | Hoop doet Eten,Winkel | Hoop doet Eten,"Eigen groep, Retail, Zaanstreek",Dennis de Leeuw,Nederland,Zaandijk,Korting 20%,000480,"Hoop Kaper Tropical IPA doos 12fles/0,33l","Bier in fles, Kern",4,Hoop Kaper Tropical - Summer Session IPA,15.84,15.84,2025,202500493,Winkel | Hoop doet Eten,2025,4,51.48,Regular
202500493,02/07/2025,5,Winkel | Hoop doet Eten,Winkel | Hoop doet Eten,"Eigen groep, Retail, Zaanstreek",Dennis de Leeuw,Nederland,Zaandijk,Korting 20%,000200,Hoop Cadeauset 6x 4 fles Licht & Fris,Cadeauset,2,Hoop Bleke Nelis,3.96,3.96,2025,202500493,Winkel | Hoop doet Eten,2025,4,51.48,Regular
202500494,02/07/2025,517,Tap Zuid B.V.,Tap Zuid B.V.,"Restaurant, Wisseltap",Dennis de Leeuw,Nederland,AMSTERDAM,Korting 15%,000119,Hoop Bleke Nelis rvs 20L,"Bier in RVS fust, Kern",2,Hoop Bleke Nelis,40,40,2025,202500494,Tap Zuid B.V.,2025,1,40,Regular
202500495,02/07/2025,66,d'Swarte Walvis,d'Swarte Walvis,"Eigen groep, Zaanstreek",Dennis de Leeuw,Nederland,Zaandam,Korting 20%,000017,"Hoop Bleke Nelis doos 12fles/0,33l","Bier in fles, Kern",36,Hoop Bleke Nelis,142.56,142.56,2025,202500495,d'Swarte Walvis,2025,2,242.56,Regular
202500495,02/07/2025,66,d'Swarte Walvis,d'Swarte Walvis,"Eigen groep, Zaanstreek",Dennis de Leeuw,Nederland,Zaandam,Korting 20%,000381,Hoop US Lager rvs 20L rental,"Bier in RVS fust, Kern",5,Hoop US Lager,100,100,2025,202500495,d'Swarte Walvis,2025,2,242.56,Regular
202500496,02/07/2025,323,Cafe de Slager,Cafe de Slager,"Eigen groep, Zaanstreek",Dennis de Leeuw,Nederland,Zaandijk,Korting 20%,000381,Hoop US Lager rvs 20L rental,"Bier in RVS fust, Kern",3,Hoop US Lager,60,60,2025,202500496,Cafe de Slager,2025,3,140,Regular
202500496,02/07/2025,323,Cafe de Slager,Cafe de Slager,"Eigen groep, Zaanstreek",Dennis de Leeuw,Nederland,Zaandijk,Korting 20%,000481,Hoop Kaper Tropical  IPA rvs 20L,"Bier in RVS fust, Seasonal",2,Hoop Kaper Tropical - Summer Session IPA,40,40,2025,202500496,Cafe de Slager,2025,3,140,Regular
202500496,02/07/2025,323,Cafe de Slager,Cafe de Slager,"Eigen groep, Zaanstreek",Dennis de Leeuw,Nederland,Zaandijk,Korting 20%,000119,Hoop Bleke Nelis rvs 20L,"Bier in RVS fust, Kern",2,Hoop Bleke Nelis,40,40,2025,202500496,Cafe de Slager,2025,3,140,Regular
202500499,02/07/2025,000491,Koog Supermarkten BV,Koog Supermarkten BV,"Slijterij, Zaanstreek",Sjors Sombroek,Nederland,Haarlem,Korting 20%,000017,"Hoop Bleke Nelis doos 12fles/0,33l","Bier in fles, Kern",2,Hoop Bleke Nelis,7.92,7.92,2025,202500499,Koog Supermarkten BV,2025,2,11.88,Regular
202500499,02/07/2025,000491,Koog Supermarkten BV,Koog Supermarkten BV,"Slijterij, Zaanstreek",Sjors Sombroek,Nederland,Haarlem,Korting 20%,000480,"Hoop Kaper Tropical IPA doos 12fles/0,33l","Bier in fles, Kern",1,Hoop Kaper Tropical - Summer Session IPA,3.96,3.96,2025,202500499,Koog Supermarkten BV,2025,2,11.88,Regular
202500501,04/07/2025,23,Slijterij Drinks & Gifts,Slijterij Drinks & Gifts,"Slijterij, Zaanstreek",Dennis de Leeuw,Nederland,KROMMENIE,Korting 15%,000017,"Hoop Bleke Nelis doos 12fles/0,33l","Bier in fles, Kern",1,Hoop Bleke Nelis,3.96,3.96,2025,202500501,Slijterij Drinks & Gifts,2025,2,5.94,Regular
202500501,04/07/2025,23,Slijterij Drinks & Gifts,Slijterij Drinks & Gifts,"Slijterij, Zaanstreek",Dennis de Leeuw,Nederland,KROMMENIE,Korting 15%,000200,Hoop Cadeauset 6x 4 fles Licht & Fris,Cadeauset,1,Hoop Bleke Nelis,1.98,1.98,2025,202500501,Slijterij Drinks & Gifts,2025,2,5.94,Regular
202500503,07/07/2025,000615,Bergen Binnen,Bergen Binnen,Restaurant,Sjors Sombroek,Nederland,Bergen,Standaard prijs,000119,Hoop Bleke Nelis rvs 20L,"Bier in RVS fust, Kern",3,Hoop Bleke Nelis,60,60,2025,202500503,Bergen Binnen,2025,1,60,Regular
202500505,04/07/2025,155,Cafe De Kroon,Cafe De Kroon,"Café, Zaanstreek",Dennis de Leeuw,Nederland,WORMERVEER,Korting 15%,000469,Hoop US Lager rvs 50L rental,"Bier in RVS fust, Kern",4,Hoop US Lager,200,200,2025,202500505,Cafe De Kroon,2025,4,880,Regular
202500505,04/07/2025,155,Cafe De Kroon,Cafe De Kroon,"Café, Zaanstreek",Dennis de Leeuw,Nederland,WORMERVEER,Korting 15%,000381,Hoop US Lager rvs 20L rental,"Bier in RVS fust, Kern",4,Hoop US Lager,80,80,2025,202500505,Cafe De Kroon,2025,4,880,Regular
202500505,04/07/2025,155,Cafe De Kroon,Cafe De Kroon,"Café, Zaanstreek",Dennis de Leeuw,Nederland,WORMERVEER,Korting 15%,000119,Hoop Bleke Nelis rvs 20L,"Bier in RVS fust, Kern",10,Hoop Bleke Nelis,200,200,2025,202500505,Cafe De Kroon,2025,4,880,Regular
202500506,04/07/2025,000621,Reflex B.V. / Reunion Group,Reflex B.V. / Reunion Group,Zaanstreek,Dennis de Leeuw,Nederland,Wormerveer,Korting 15%,000469,Hoop US Lager rvs 50L rental,"Bier in RVS fust, Kern",1,Hoop US Lager,50,50,2025,202500506,Reflex B.V. / Reunion Group,2025,2,650,Regular
202500507,03/07/2025,000523,K'OOK,K'OOK,"Speciaalzaak, Zaanstreek",Dennis de Leeuw,Nederland,Wormerveer,Korting 15%,000148,Hoop US Lager rvs 20L,"Bier in RVS fust, Kern",12,Hoop US Lager,240,240,2025,202500507,K'OOK,2025,4,750,Regular
202500507,03/07/2025,000523,K'OOK,K'OOK,"Speciaalzaak, Zaanstreek",Dennis de Leeuw,Nederland,Wormerveer,Korting 15%,000469,Hoop US Lager rvs 50L rental,"Bier in RVS fust, Kern",1,Hoop US Lager,50,50,2025,202500507,K'OOK,2025,4,750,Regular
202500507,03/07/2025,000523,K'OOK,K'OOK,"Speciaalzaak, Zaanstreek",Dennis de Leeuw,Nederland,Wormerveer,Korting 15%,000381,Hoop US Lager rvs 20L rental,"Bier in RVS fust, Kern",3,Hoop US Lager,60,60,2025,202500507,K'OOK,2025,4,750,Regular
202500515,08/07/2025,271,Restaurant De Kraai B.V.,Restaurant De Kraai B.V.,"Restaurant, Zaanstreek",Dennis de Leeuw,Nederland,ZAANDAM,Korting 15%,000017,"Hoop Bleke Nelis doos 12fles/0,33l","Bier in fles, Kern",5,Hoop Bleke Nelis,19.8,19.8,2025,202500515,Restaurant De Kraai B.V.,2025,1,19.8,Regular
202500517,10/07/2025,4,Restaurant | Hoop doet Eten,Restaurant | Hoop doet Eten,Eigen groep,Dennis de Leeuw,Nederland,Zaandijk,Korting 25%,000148,Hoop US Lager rvs 20L,"Bier in RVS fust, Kern",1,Hoop US Lager,20,20,2025,202500517,Restaurant | Hoop doet Eten,2025,2,100,Regular
202500517,10/07/2025,4,Restaurant | Hoop doet Eten,Restaurant | Hoop doet Eten,Eigen groep,Dennis de Leeuw,Nederland,Zaandijk,Korting 25%,000119,Hoop Bleke Nelis rvs 20L,"Bier in RVS fust, Kern",4,Hoop Bleke Nelis,80,80,2025,202500517,Restaurant | Hoop doet Eten,2025,2,100,Regular
202500518,07/07/2025,23,Slijterij Drinks & Gifts,Slijterij Drinks & Gifts,"Slijterij, Zaanstreek",Dennis de Leeuw,Nederland,KROMMENIE,Korting 15%,000200,Hoop Cadeauset 6x 4 fles Licht & Fris,Cadeauset,2,Hoop Bleke Nelis,3.96,3.96,2025,202500518,Slijterij Drinks & Gifts,2025,1,3.96,Regular
